"Area","Region_name","Year","Obesity","Geo_zones","Overweight","Overweight_minor_age","Population","More_65","Foreign_perc","Foreign_ue_perc","More_65_alone","AtLeast_1stGr_2ndry_school_perc","More_university_perc","unemployment_perc","mortality_cancer_digestive_perc","mortality_cancer_stomach_perc","mortality_diabetes_perc","mortality_mental_disorders_perc","mortality_blood_perc","mortality_heart_perc","mortality_digestive_perc","mortality_liver_perc","mortality_suicide_simil_perc","Cigarettes_perc","Complete_breakfast_perc","Daily_cheese_perc","Daily_vegetables_perc","Dinner_principal_meal_perc","Red_meat_more_weekly_perc","Fish_more_weekly_perc","No_sport_perc","Regular_sport_perc","Geo_zones_Weekly_alcol_perc","Geo_zones_beer05more_daily_perc","Geo_zones_wine05more_daily_perc","bad_wealth_perc","life_exp","life_exp_good_wealth","life_exp_no_limitations","drug_consumption_perc","Avg_annual_wage","Smoking_perc","Adequate_nutrition_perc","Alcohol_cons_perc","Life_satisfaction_perc","Sex","Ageing_index","Mean_family_components","wedding_perc","health_vs_gdp_expend_perc","family_health_vs_gdp_expend_perc","Urban_green","Medical_specialists_perc","Early_childhood_services_perc","Municipal_waste_generated","Separate_collection_municipal_waste_perc","Air_quality_PM2.5_perc"
16,"Puglia",2017,12.83,"Sud",30.28,28.09,2063111,23.48,3.17,45.84,39.32,71.92,11.41,22.18,5.75,0.74,3.55,2.36,27.46,7.09,2.54,0.61,0.21,8.93,82.48,12.93,43.54,6.72,57.68,57.55,53.91,15.23,1.87,0.24,0.61,5.89,84.8,56.61,64.22,44.07,11806.3,12.5,13.6,9.8,35.7,"Female",160,2.52,3.7,12.73,2.73,9.3,26.6,7.1,468,40.4,95.6
16,"Puglia",2018,10.84,"Sud",31.79,18.75,2048765,23.84,3.27,45.48,34.17,72.59,12.03,18.78,5.64,0.81,3.43,2.54,25.25,6.31,2.59,0.59,0.12,8.73,80.38,13.23,40.27,6.44,57.45,66.29,51.68,17.49,1.7,0.15,0.51,8.57,85.12,56.2,64.51,44.01,11909.3,12.9,12.8,7.1,34.7,"Female",165.54,2.53,3.8,12.67,2.69,9.4,26.7,7.9,476,45.4,97.9
16,"Puglia",2019,12.3,"Sud",31.3,30.19,2035479,24.29,3.17,44.88,35.45,73.29,12.34,17.58,6.12,0.79,3.31,2.56,24.73,5.97,2.62,0.55,0.16,8.98,82.44,17.85,42.46,7.35,56.99,64.69,48.68,20.04,2.58,0.2,0.66,7.57,85.35,56.27,63.4,43.63,11974.8,11.1,15.2,8.4,40.1,"Female",172.1,2.52,3.6,12.72,2.7,9.5,27.3,9.1,472,50.6,92
16,"Puglia",2020,12.43,"Sud",32.26,24.78,2025149,24.81,3.27,44.26,37.83,73.79,13.08,16.65,5.86,0.84,3.91,2.36,25.85,6.46,2.43,0.53,0.13,9.04,79.79,15.7,43.42,7.23,56.42,66.01,49.5,17.25,2.6,0.23,0.68,5.71,84.56,60.75,65.69,40.72,10980.1,12.1,13.2,10.7,41.4,"Female",178.35,2.48,1.5,13.74,2.67,9.5,27.4,8.8,469,54.5,83
16,"Puglia",2021,12.64,"Sud",30.52,26.09,2016278,25.27,3.25,40.53,36.39,NA,NA,17.37,5.51,0.77,3.79,2.61,25.66,5.92,2.74,0.58,0.12,10.18,80.04,14.6,43.6,6.26,55.53,62.2,51.94,14.14,2.39,0.13,0.83,6.4,84.06,58.84,63.66,41.62,NA,13,13.3,6.3,39.2,"Female",184.03,2.5,3.8,NA,NA,9.7,28.8,9.5,475,57.2,69.2
16,"Puglia",2022,12.43,"Sud",30.23,24.88,2007789,25.62,3.27,38.05,35.42,NA,NA,15.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57,80.03,14.97,43.5,8.81,57.48,64.02,57.98,17.63,2.55,0.2,0.53,8.32,84.06,57.79,65.96,42.91,NA,14.6,14.8,7.6,41.4,"Female",190.28,2.48,3.7,NA,NA,NA,29.9,NA,NA,NA,NA
17,"Basilicata",2010,11.67,"Sud",32.13,27.27,297056,22.4,2.45,3.34,42.91,67.69,9.89,15.56,6.02,1.33,3.59,1.52,26.95,6.38,2.7,0.9,0.26,9.74,77.34,16.81,33.05,6.71,61.93,61.27,53.95,13.4,1.32,0.14,0.71,9.19,84.35,52.16,60.54,41.96,11846.6,12.1,12.1,10.9,42.1,"Female",149.48,2.55,4,12.06,2.4,NA,NA,7.5,381,13.3,14.3
17,"Basilicata",2011,12.34,"Sud",30.12,28.57,296214,22.56,2.78,2.94,39.01,68.14,10.04,13.09,5.87,1.32,3.54,1.67,26.93,7.03,2.59,0.69,0.16,10.27,76.5,17.42,31.01,5.04,66.19,62.74,52.4,13.01,1.15,0.03,0.61,9.23,84.54,53.87,65.6,43.44,11631.1,16.7,11.9,8.8,49.1,"Female",152.43,2.53,3.8,11.87,2.51,89.9,22.8,7.4,380,18,40
17,"Basilicata",2012,12.99,"Sud",32.83,23.53,295275,22.85,2.58,56.64,37.3,69,10.72,14.43,5.54,1.03,3.48,1.29,28.14,7.74,2.91,0.92,0.25,9.42,78.48,14.69,33.8,7.24,66.48,61.4,51.03,13.7,1.55,0.14,0.4,9.78,84.32,53.47,62.84,41.84,11296.1,13.9,10.2,6.9,29,"Female",156.42,2.55,3.5,11.75,2.68,89.8,22,6.9,379,21.9,40
17,"Basilicata",2013,14.17,"Sud",31.24,16.13,294306,23.23,2.83,57.64,42.02,79.32,9.96,14.72,5.75,1.2,3.5,1.38,26.02,6.82,2.47,0.54,0.25,9.42,79.85,18.54,35.26,5.39,62.56,61.12,56.21,14.14,1.07,0.14,0.65,8.5,84.71,53.13,63.25,43.06,11575.1,10.8,9.8,5.7,30.1,"Female",161.48,2.53,3.7,11.57,2.68,89.8,23.1,6.5,360,25.8,55.6
17,"Basilicata",2014,12.13,"Sud",32.12,23.33,293187,23.67,3.24,59.16,41.08,72.26,12.12,16.11,5.9,1.1,3.27,1.47,25.51,6.23,2.2,0.57,0.21,8.8,79,13.49,39.36,10.39,61.27,55.78,53.63,14.53,1.55,0.05,0.39,7.3,84.94,53.28,63.82,41.91,11697.3,13.5,6.8,6.2,27.2,"Female",167.52,2.48,3.6,12.2,2.79,89.8,23.1,6.6,350,27.6,100
17,"Basilicata",2015,9.84,"Sud",33.17,25,291458,24.03,3.43,2.6,40.45,72.96,12.5,15.75,5.5,1.07,3.58,1.94,27.91,5.94,2.68,0.65,0.08,9.28,86.19,12.53,39.83,7.25,54.95,61.87,55.94,16.43,1.78,0.08,0.63,8.63,84.44,57.22,65.66,41.97,12311.9,10.7,11.5,5.5,24.5,"Female",173.28,2.44,3.6,11.18,2.69,90.4,23.1,6.3,348,30.9,66.7
17,"Basilicata",2016,12.25,"Sud",33.26,21.88,289358,24.34,3.56,61.26,40.63,73.32,12.98,15.34,5.51,0.84,3.7,2.24,29.36,7.19,3.14,0.89,0.12,8.67,79.59,14.37,45.92,8.53,63.33,59.39,56.14,15.09,1.84,0.2,0.61,8.48,84.68,50.59,64.66,43.03,12578.2,14.7,15.1,7,33.5,"Female",178.66,2.39,3.8,11.28,2.7,90.4,23.6,6.9,355,39.2,50
17,"Basilicata",2017,11.78,"Sud",34.37,21.21,287191,24.68,3.71,60.95,36.95,73.96,13.32,14.89,5.32,1.18,3.57,2.4,27.82,6.62,2.71,0.61,0.25,9.23,80.98,14.91,43.12,6.54,58.31,64.63,49.65,17.02,1.87,0.24,0.61,9.09,84.8,52.58,63.88,48.01,11989.9,15.3,14.2,5.8,34.8,"Female",183.95,2.37,3.6,11.51,2.78,90.3,23.8,6.9,348,45.3,40
17,"Basilicata",2018,11.78,"Sud",30.94,17.86,285002,25.05,3.92,59.39,38.12,75.74,13.29,14.34,5.75,1.09,3.39,2.62,26.28,5.6,2.78,1.02,0.26,8.12,83.8,14.12,40.73,8.77,51.67,61.3,48.23,21.63,1.7,0.15,0.51,7.74,85.09,55.41,64.06,44.95,12055.5,12.5,13.1,9.2,42.5,"Female",190.08,2.36,3.8,11.3,2.78,90.5,23.7,7.4,356,47.3,70
17,"Basilicata",2019,11.86,"Sud",36.45,35.71,282497,25.49,3.9,57.72,40.79,77.14,13.97,12.86,5.23,0.93,3.4,2.57,29.02,6.49,2.64,0.44,0.26,10.16,76.51,16.64,41.06,6.28,60.55,65.78,55.91,16.85,2.58,0.2,0.66,10.54,84.78,52.73,63.48,50.18,11958.8,13.6,10.9,8,38.5,"Female",197.16,2.35,3.6,11.06,2.75,90.7,23.3,7.7,355,49.4,60
17,"Basilicata",2020,13.6,"Sud",31.05,29.03,279123,26,4.03,56,40.55,77.04,13.92,10.34,5.54,0.87,3.72,2.72,25.83,5.78,2.44,0.63,0.14,10.03,86.27,17.97,42.22,6.16,55.21,62.73,53.45,13.45,2.6,0.23,0.68,7.24,84.61,57.64,63.76,40.09,11127.2,14.2,15.6,9.4,44.5,"Female",203.67,2.32,1.1,12.45,2.84,91.6,22.5,7.3,344,56.4,40
17,"Basilicata",2021,15.69,"Sud",33.63,35.71,275916,26.5,3.92,51.79,42.34,NA,NA,9.14,5.04,0.86,3.27,2.69,26.53,5.61,3.47,1.08,0.26,9.7,78.6,16.98,38.37,9.77,54.63,62.12,54.18,11.27,2.39,0.13,0.83,8.66,84.41,55.79,63.52,42.66,NA,12.7,10.7,6.8,39.8,"Female",210.32,2.28,3.6,NA,NA,92.6,23.3,8.9,356,62.7,8.3
17,"Basilicata",2022,13.48,"Sud",37.15,28.57,273541,26.93,3.93,48.35,40.07,NA,NA,9.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.07,81.13,13.77,39.78,7.35,59.56,67.68,57.84,13.43,2.55,0.2,0.53,5.88,84.41,56.31,62.57,45.01,NA,14.8,8.5,6.7,42.1,"Female",217.33,2.29,3.6,NA,NA,NA,24.4,NA,NA,NA,NA
18,"Calabria",2010,11.53,"Sud",29.49,26.36,1012157,20.56,3.54,3.85,40.4,68.4,10.97,13.84,4.95,0.93,3.62,1.64,29.33,6.51,2.72,1.06,0.23,10.95,77.4,27.13,41.43,9.54,69.53,66.28,52.61,13.93,1.32,0.14,0.71,12.88,84.57,49.96,60.98,44.95,11517.4,13.9,14.3,9.1,40.7,"Female",130.21,2.63,4.3,13.27,2.66,NA,NA,2.4,474,12.5,66.7
18,"Calabria",2011,9.67,"Sud",30.45,23.33,1010484,20.74,4.01,3.58,40.79,69.46,10.64,13.38,5.58,1.02,4.03,1.27,30.49,7.21,2.33,0.83,0.24,11.08,75.3,23.13,42.57,9.8,71.57,65.7,57.7,9.9,1.15,0.03,0.61,12.97,83.94,49.46,61.51,41.77,11359.3,12.3,12,6.4,47.9,"Female",132.81,2.58,4.2,13.1,2.8,31.6,28.2,2.5,456,12.6,60
18,"Calabria",2012,9.5,"Sud",30.32,31.67,1007481,21.08,3.69,51.75,40.77,70,11.07,21.26,5.62,1.19,4.17,1.87,30.19,7.5,2.48,0.76,0.09,11.16,75.36,21.51,48.78,9.47,69.7,64.64,52.85,11.79,1.55,0.14,0.4,11.35,83.99,49.95,63.51,38.92,11251.5,12.1,12.7,5.8,31.6,"Female",136.49,2.56,4.4,13.21,2.93,31.7,26.3,2.1,434,14.6,75
18,"Calabria",2013,9.92,"Sud",30.19,33.61,1004439,21.46,4,53.12,38.81,79.56,9.45,23.67,5.26,0.94,3.66,1.75,28.33,6.2,2.53,0.86,0.19,11.26,77.16,20.62,44,10.01,68.92,62.81,57.49,8.44,1.07,0.14,0.65,11.1,84.3,52.17,62.26,41.11,11362.4,11.2,12.8,5.9,34.7,"Female",140.58,2.54,4.1,13.16,2.88,31.8,26.3,1.4,423,14.8,100
18,"Calabria",2014,11.04,"Sud",31.2,22.95,1001282,21.85,4.57,53.61,39.74,71.75,12.44,26.51,5.35,0.86,3.69,1.77,28.29,6.85,2.45,0.72,0.16,9.6,76.57,23.26,45.25,8.09,68.08,65.7,59.78,11.43,1.55,0.05,0.39,11.78,84.55,49.74,61.86,42.15,11264.4,10.2,11.4,5.7,32.5,"Female",144.87,2.5,4,13.58,3.01,31.9,26.2,1.2,415,18.6,100
18,"Calabria",2015,8.84,"Sud",30.86,26.96,996521,22.21,4.79,2.71,40.51,72.06,13.06,23.68,5.58,0.98,3.83,1.97,29.75,6.7,2.45,0.68,0.2,11.1,76.96,27.26,44.96,10.93,68.31,63.65,63.11,13.21,1.78,0.08,0.63,11.35,84.28,49.31,62.41,44.5,11000,10.8,12.7,6.7,29.1,"Female",148.96,2.48,4.1,13.62,3.13,32,25.5,2,412,25,89.5
18,"Calabria",2016,9.95,"Sud",31.89,22.22,990815,22.56,4.96,53.9,40.3,71.93,12.32,26.32,5.64,1.01,3.89,1.91,30.08,6.65,2.45,0.77,0.25,10.79,79.31,17.3,48.47,7.25,58.29,68.34,58.43,11.85,1.84,0.2,0.61,9.49,84.71,51.69,63.47,40.88,11273.5,10.3,13.9,5.1,37.9,"Female",153.04,2.44,4.4,13.49,3.1,32.1,26.3,2.2,409,33.2,75
18,"Calabria",2017,9.13,"Sud",34.29,32.11,984580,22.87,5.15,53.87,41,73.3,12.65,24.21,5.36,0.97,3.93,2.22,32.85,7.42,2.66,0.68,0.2,10.97,81.76,18.14,49.24,9.56,66.59,66.15,56.05,12.6,1.87,0.24,0.61,11.77,84.37,50.94,61.76,42.87,11032.3,8.5,14.2,3.5,34.2,"Female",156.88,2.45,3.9,13.25,3.16,32.2,26.9,2.1,400,39.6,70
18,"Calabria",2018,9.94,"Sud",30.76,26.55,977638,23.2,5.34,53.61,41.23,74.39,12.68,24.84,5.48,0.97,3.56,2.25,29.73,6.12,2.32,0.48,0.14,10.11,76.42,22.83,45.58,10.13,60.83,69.38,54.63,13.68,1.7,0.15,0.51,10.2,84.73,53.67,63.97,41.87,11026.5,10.3,16.9,6.6,36.1,"Female",161.06,2.45,4.1,13.72,3.2,32.3,26.7,2.2,409,45.2,80
18,"Calabria",2019,13.16,"Sud",31.09,19.47,970233,23.64,5.14,52.59,39.61,74.81,13.78,22.41,5.77,0.98,4.16,2.57,30.19,6.2,2.26,0.51,0.12,8.44,77.02,21.22,46.92,10.55,58.44,70.53,57.56,13.98,2.58,0.2,0.66,11.61,84.8,48.47,60.34,45.78,10880.5,9.5,12.1,7,38.8,"Female",166.48,2.44,3.8,13.79,3.24,32.6,26.8,3.1,403,47.9,80
18,"Calabria",2020,11.39,"Sud",32.16,27.27,959497,24.22,5.33,52.42,41.1,75.14,13.45,22.55,5.59,0.81,4.22,2.25,29.06,6.55,2.39,0.57,0.16,10.09,78.04,17.7,36.58,8.58,60.56,67.49,55.73,13.25,2.6,0.23,0.68,11.49,84.49,52.68,62.29,40.12,9880.2,11.4,13.3,7.7,44.9,"Female",171.39,2.41,1.6,14.84,3.25,33,27,2.8,385,51.5,40
18,"Calabria",2021,12.27,"Sud",33.3,26.96,949791,24.72,4.91,47.51,47.3,NA,NA,20.38,5.19,0.87,4.67,2.34,30.68,6.23,2.57,0.57,0.24,10.31,78.54,19.28,47.2,9.98,59.27,72.17,53.78,11.55,2.39,0.13,0.83,9.59,83.64,53.83,64.04,43.03,NA,12.7,14.2,5.6,49,"Female",175.9,2.35,4.3,NA,NA,33.3,28.4,4.5,408,53.1,50
18,"Calabria",2022,10.54,"Sud",30.25,26.6,944678,25.05,4.87,46.94,45.16,NA,NA,16.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.52,78.77,22.01,43.71,10.26,64.28,69.7,62.23,10.28,2.55,0.2,0.53,9.77,83.64,53,63.61,43.71,NA,12.2,13.5,6.6,46.8,"Female",181.11,2.36,3.8,NA,NA,NA,29.3,NA,NA,NA,NA
19,"Sicilia",2010,10.09,"Isole",28.2,27.83,2608058,20.42,2.55,5.84,40.62,69.58,9.54,17.08,6.17,0.78,4.68,1.76,30.84,7.23,2.6,1.12,0.21,11.26,77.29,22.62,44.07,10.95,72.81,64.1,64.29,12.37,1.75,0.19,0.5,10.28,83.29,54.39,62.12,38.13,12393.1,14.5,16.9,6,40.1,"Female",121.67,2.59,4.4,12.09,2.14,NA,NA,5.5,517,9.4,90
19,"Sicilia",2011,8.63,"Isole",26.94,28.81,2611075,20.65,2.84,5.39,40.48,70.17,9.29,16.97,6.26,0.78,4.82,1.99,31.16,7.51,2.32,0.82,0.18,10.63,76.86,22.19,44.99,14.71,69.23,62.1,64.36,11.89,1.62,0.07,0.09,9.44,83.02,55.71,63.03,36.65,12024.1,14.5,14.8,5,45,"Female",124.64,2.57,4.1,12.14,2.25,14.1,33.4,5.4,510,11.2,88.9
19,"Sicilia",2012,10.11,"Isole",28.81,26.52,2608328,20.98,2.56,45.47,41.32,71.08,9.85,20.48,6.07,0.87,4.65,2.34,32.52,7.57,2.36,0.87,0.24,11.98,78.91,22.26,51.27,12.24,72.02,61.06,61.61,9.75,1.72,0.1,0.48,9.2,83.17,55.18,63.46,39.83,12034.6,17.1,16.1,7.8,27.6,"Female",128.15,2.55,4.2,12.12,2.32,14.3,30.4,5.5,480,13.2,78.6
19,"Sicilia",2013,10.1,"Isole",30.64,30.35,2601970,21.36,2.75,46.33,42.78,79.76,9.48,22.93,5.9,0.79,4.14,2.24,29.1,6.76,2.31,0.72,0.17,10.37,77.18,21.66,48.23,13.27,68.49,63.29,65.46,10.32,1.53,0,0.36,9.61,83.41,54.86,63.49,37.87,12310.1,15.6,16.7,5.4,26.5,"Female",131.85,2.53,4,12.16,2.27,14.4,31,5,471,13.1,63
19,"Sicilia",2014,9.69,"Isole",32.44,23.58,2593423,21.75,3.12,46.75,43.47,72.67,10.4,24.15,5.83,0.74,3.92,2.16,28.88,6.61,2.34,0.74,0.17,10.91,78.62,19.49,47.19,13.36,72.97,60.43,65.82,12,1.69,0.04,0.52,9.58,83.83,54.92,63.36,39.49,12151.7,14.3,14.3,5.5,27.1,"Female",135.79,2.53,3.8,12.61,2.38,14.5,30.7,4.6,465,12.5,92.3
19,"Sicilia",2015,9,"Isole",29.19,17.74,2580779,22.09,3.27,3.85,40.69,73.87,10.81,22.67,5.78,0.62,4.15,2.6,31.06,6.67,2.34,0.69,0.23,10.74,81.48,19.57,48.41,10.97,67.26,67.01,63.64,13.7,2.02,0.11,0.45,10.05,83.41,55.86,63.65,41.56,12017.5,14.4,15.6,5.1,27.6,"Female",139.59,2.52,4.1,12.47,2.45,14.5,29.9,4.8,469,12.8,68.4
19,"Sicilia",2016,9.76,"Isole",29.74,22.84,2565653,22.41,3.37,47.04,38.6,74.27,10.96,23.98,5.99,0.72,4.3,2.71,30.38,6.44,2.39,0.69,0.21,9.93,82.27,19.89,48.34,12.89,65.43,62.5,65.16,13.47,1.59,0.05,0.17,9.32,83.94,56.09,62.15,41.44,12311.4,13.6,17.6,4.6,33.8,"Female",143.58,2.51,4.2,12.48,2.41,14.6,30.9,5.2,472,15.4,65
19,"Sicilia",2017,11.33,"Isole",30.62,23.49,2548772,22.72,3.47,47.48,39.29,75.02,11.55,23.39,6.08,0.72,4.36,3.23,32.73,6.69,2.6,0.62,0.16,10.63,79.47,21.16,48.26,9.86,66.78,60.51,62.47,13.66,2.17,0.02,0.34,11.99,83.68,55.62,62.59,42.73,12231.3,14.4,18.4,4.6,30.2,"Female",147.57,2.51,4,12.46,2.43,14.7,31.4,5.3,464,21.7,42.9
19,"Sicilia",2018,9.79,"Isole",33.36,25,2530106,23.03,3.57,47.55,38.4,75.94,11.84,24.27,6.11,0.72,4.02,3.08,29.84,6.13,2.49,0.59,0.18,10.66,79.66,20.69,50.05,12.03,65.31,66.68,61.44,15.07,2.25,0.08,0.07,11.01,84.03,55.28,63.36,45.03,12158.5,13.1,19.9,4.5,35.9,"Female",151.6,2.48,4.2,12.79,2.45,14.8,31.3,5.7,465,29.5,69.6
19,"Sicilia",2019,10.42,"Isole",31.77,29.51,2512622,23.43,3.46,46.8,40.13,76.82,11.93,22.54,6.13,0.66,4.23,3.39,30.82,6.01,2.53,0.51,0.18,9.51,82.57,19.39,46.45,12.33,65.28,68.09,61.03,13.63,3.15,0.18,0.38,8.95,84.17,55.26,61.32,43.83,12076.1,14.7,14.4,5.7,41.4,"Female",156.62,2.45,3.9,12.81,2.48,15,31.8,5.8,457,38.5,68.2
19,"Sicilia",2020,11.33,"Isole",31.57,23.64,2495647,23.99,3.62,46.06,41.8,77.17,12.51,20.47,5.75,0.64,4.53,3.22,28.97,5.79,2.52,0.58,0.14,9.89,83.37,19.62,47.86,12.24,66.33,64.63,62.34,12.57,2.94,0.41,0.57,8.56,83.74,57.52,63.72,40.46,10959.1,15.6,15.8,5.3,39.4,"Female",161.4,2.46,2,14.21,2.51,15.2,32.2,5.1,443,42.3,50
19,"Sicilia",2021,12.52,"Isole",27.97,27.56,2483251,24.45,3.54,41.56,40.75,NA,NA,21.25,5.82,0.67,4.72,3.76,29.13,5.53,2.56,0.55,0.17,10.61,79.96,18.88,43.29,12.74,66.47,67.41,57.19,11.69,2.44,0.22,0.47,7.35,83.1,57.76,62.3,43.38,NA,14.3,14.3,5.2,41.9,"Female",165.44,2.46,4.2,NA,NA,15.4,33.7,5.9,460,46.9,66
19,"Sicilia",2022,12.95,"Isole",30.2,29.43,2474088,24.72,3.48,40.72,41.45,NA,NA,18.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.45,80.12,16.37,44.73,11.8,65.17,64.4,63.19,14.14,3.04,0.35,0.5,9.85,83.1,56.84,60.7,44.08,NA,18.1,13.5,5.4,44.2,"Female",169.75,2.42,3.8,NA,NA,NA,34.9,NA,NA,NA,NA
20,"Sardegna",2010,9.85,"Isole",26.34,16.3,844603,21.7,2.16,12.2,36.45,74.33,10.55,14.65,6.23,0.55,2.16,2.07,21.76,5.37,2.59,0.72,0.32,10.98,78.24,31.95,49.67,10.56,66.78,57.09,44.86,16.32,1.75,0.19,0.5,12.16,84.89,51.82,61.82,49.01,12550.7,17,22.1,8.9,42.6,"Female",157.84,2.54,3.7,12.07,2.22,NA,NA,17,499,44.9,75.9
20,"Sardegna",2011,8.54,"Isole",22.94,18.29,845093,22.12,3,11,37.04,74.96,11.2,14.63,6.36,0.56,2.03,2.31,22.41,5.87,2.55,0.48,0.23,10.29,82.06,33.35,52.2,10.66,66.63,54.6,40.19,16.97,1.62,0.07,0.09,9.44,84.63,55.54,61.19,46.42,12620.3,12.8,28.4,8.3,45.8,"Female",162.19,2.48,3.4,12.1,2.35,34,37.1,12.7,480,47.1,65.8
20,"Sardegna",2012,7.99,"Isole",24.87,20,844862,22.58,2.13,48.3,34.48,74.96,12.01,15.8,5.97,0.61,2.32,2.74,21.91,5.52,2.35,0.45,0.17,11.77,83.83,28.94,50.66,9.73,65.94,53.79,43.75,17.43,1.72,0.1,0.48,11.92,84.77,54.32,60.82,48.42,12673.8,15,20.6,8,37.9,"Female",166.88,2.45,3.4,12.41,2.44,34.1,34.4,12.9,456,48.5,60.5
20,"Sardegna",2013,8.45,"Isole",25.52,23.46,844067,23.11,2.41,49.66,34.07,80.85,9.03,16.91,5.63,0.74,1.68,2.63,19.77,5.1,2.4,0.48,0.29,12.02,83.34,32.61,49.3,11.91,63.11,52.94,43.92,16.97,1.53,0,0.36,13.98,84.96,52.35,58.74,51.55,12972.5,15.8,18.4,8.6,36.3,"Female",172.24,2.41,3.2,12.47,2.38,34.1,35.5,10.7,443,50.9,48.7
20,"Sardegna",2014,8.69,"Isole",26.41,21.69,842407,23.66,2.79,50.61,35.02,76.38,11.64,18.97,5.84,0.71,1.81,2.65,18.86,4.75,2.43,0.51,0.24,10.53,81.15,25.7,55.64,12.94,57.28,45.68,38.55,20.24,1.69,0.04,0.52,12.89,85.25,50.31,58.71,48.89,13024.2,16.5,23.8,9.2,34.1,"Female",178.38,2.35,2.9,12.7,2.5,34.2,35.9,10.7,439,53,50
20,"Sardegna",2015,9.17,"Isole",25.87,16.85,839380,24.19,2.97,8.32,33.62,76.4,12.95,18.25,6.28,0.67,1.88,2.96,19.83,4.7,2.39,0.39,0.32,10.51,83.23,29.53,56.24,12.53,58.73,50.18,36.43,21.83,2.02,0.11,0.45,11.54,84.84,52.77,62.38,51.13,12919.4,15.6,22.4,10,34.3,"Female",185.05,2.33,2.9,12.32,2.56,34.5,35.7,10.4,437,56.4,52.5
20,"Sardegna",2016,10.94,"Isole",25.14,15.66,835643,24.73,3.06,51.97,31.35,77.93,13.75,17.82,6.15,0.54,1.86,3.58,20.58,4.58,2.48,0.59,0.32,9.96,86.3,27.48,57.99,13.44,59.99,57.94,37.97,23.34,1.59,0.05,0.17,11.26,85.25,51.54,61.75,53.88,13186.8,13.4,27.5,9,40.5,"Female",192.18,2.34,3.1,12.53,2.58,34.6,36.8,11.3,447,60.2,42.5
20,"Sardegna",2017,7.62,"Isole",26.71,18.48,654225,24.93,3.18,51.63,31.68,79.01,14.74,17.12,6.08,0.65,1.86,4.5,20.22,4.68,2.43,0.42,0.29,10,81.79,23.55,56.99,11.62,54.36,53.64,40.07,20.22,2.17,0.02,0.34,11.71,85.28,52.93,61.69,50.96,12944.5,13.6,28.7,8.2,40.6,"Female",192.4,2.34,2.9,12.12,2.62,34.7,37.2,10.9,443,63.1,45
20,"Sardegna",2018,7.46,"Isole",23.6,18.68,827288,25.82,3.32,50.64,36.26,79.68,14.19,15.01,7.57,0.76,2.43,5.33,24.71,5.03,2.95,0.52,0.48,10.35,83.8,23.43,57.45,12.63,50.03,57.77,36.84,23.38,2.25,0.08,0.07,12.69,85.58,56.22,60.74,50.04,13032.8,14.1,27.5,7.1,39.3,"Female",207.68,2.27,2.9,12.02,2.6,34.8,36.6,11.7,461,67,57.6
20,"Sardegna",2019,7.76,"Isole",25.65,17.81,822415,26.44,3.22,49.61,37.5,80.15,14.9,15.12,8.01,0.72,2.35,5.51,25.12,5.4,3.29,0.55,0.33,9.33,77.47,27.27,50.18,11.03,51.47,57.2,39.66,22.66,3.15,0.18,0.38,11,85.84,53.83,60.99,50.35,13098.6,16.3,23.6,9.5,43.3,"Female",217.23,2.23,2.8,12.03,2.61,35.1,36.7,13,456,73.3,37.5
20,"Sardegna",2020,8.93,"Isole",26.4,21.59,815930,26.7,3.33,48.97,35.47,80.36,15.47,13.19,7.83,0.7,2.99,5.74,25.3,4.77,2.87,0.48,0.26,9.3,84,26.53,52.42,12.47,52.82,54.46,34.73,24.38,2.94,0.41,0.57,8.6,85.01,57.74,63.18,46.56,12231.7,16.6,26.9,9.8,45.7,"Female",218.41,2.24,1.5,13.27,2.7,35.4,36.3,14.2,445,74.5,30.3
20,"Sardegna",2021,8.8,"Isole",25.29,19.28,810339,27.81,3.2,45.56,36.71,NA,NA,13.75,6.14,0.51,2.25,4.29,18.73,3.39,2.57,0.46,0.2,9.71,80.83,29.05,50.57,10.01,58.65,58.69,34.28,18.56,2.44,0.22,0.47,10.68,85.41,56.3,63.71,49.27,NA,16,19.9,8.4,45.8,"Female",236.59,2.24,2.4,NA,NA,35.8,38,19.5,470,74.9,6.1
20,"Sardegna",2022,8.65,"Isole",25.11,14.47,806322,28.33,3.17,43.96,35.5,NA,NA,13.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.84,78.84,24.55,52.31,14.47,54.13,54.59,37.4,23.41,3.04,0.35,0.5,12.14,85.41,57.07,62.76,47.76,NA,13.3,22.7,8.1,48.8,"Female",247.18,2.23,2.7,NA,NA,NA,39.5,NA,NA,NA,NA
